learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
28000.0,217.616556155,0.0,28000.0,83.2,66.43329816821712,65.99190283400809,65.50308008213551,28000.0,0.0
29000.0,225.238698446,0.0,29000.0,82.39999999999999,64.9777728251396,63.711340206185554,62.790697674418595,29000.0,0.0
30000.0,232.862527028,0.0,30000.0,85.39999999999999,70.83348316133079,69.9588477366255,70.38539553752535,30000.0,0.0
31000.0,240.37451153,0.0,31000.0,85.6,71.20656490320206,71.9298245614035,71.2,31000.0,0.0
32000.0,248.724440397,0.0,32000.0,84.1,68.11736019763227,69.59847036328871,67.28395061728394,32000.0,0.0
33000.0,256.963028127,0.0,33000.0,85.39999999999999,70.75660279855305,72.24334600760456,70.26476578411405,33000.0,0.0
34000.0,265.081135364,0.0,34000.0,82.3,64.6297110427241,64.02439024390243,63.124999999999986,34000.0,0.0
35000.0,273.37153259,0.0,35000.0,85.1,70.17733477442856,71.455938697318,70.72691552062868,35000.0,0.0
36000.0,281.811480257,0.0,36000.0,84.0,68.05175615502884,67.87148594377508,66.38655462184873,36000.0,0.0
37000.0,289.862565652,0.0,37000.0,85.0,70.12618698617041,68.48739495798318,68.61924686192468,37000.0,0.0
38000.0,298.162991669,0.0,38000.0,85.9,71.83199884930718,73.49624060150374,71.57258064516128,38000.0,0.0
39000.0,306.041309902,0.0,39000.0,84.89999999999999,69.82534670876464,69.55645161290323,68.41004184100417,39000.0,0.0
40000.0,313.967484905,0.0,40000.0,83.6,67.23302910666048,65.3276955602537,66.25514403292179,40000.0,0.0
41000.0,321.853027969,0.0,41000.0,85.3,70.59529524723955,69.81519507186857,70.54108216432866,41000.0,0.0
42000.0,329.602037725,0.0,42000.0,83.0,65.99415099397096,67.11798839458413,65.4471544715447,42000.0,0.0
43000.0,337.635454402,0.0,43000.0,85.9,71.80203025382173,70.3781512605042,71.91235059760956,43000.0,0.0
44000.0,345.167718804,0.0,44000.0,85.39999999999999,70.80875737278815,71.25984251968504,70.44534412955466,44000.0,0.0
45000.0,353.097710656,0.0,45000.0,87.3,74.51784553400161,74.85148514851485,72.86324786324786,45000.0,0.0
46000.0,360.662097777,0.0,46000.0,84.3,68.65141168483684,68.97233201581027,68.72509960159363,46000.0,0.0
47000.0,368.015541215,0.0,47000.0,86.9,73.75717170422129,73.26530612244898,73.42799188640974,47000.0,0.0
48000.0,375.328972968,0.0,48000.0,85.3,70.613400289468,70.4225352112676,70.3030303030303,48000.0,0.0
49000.0,383.708959471,0.0,49000.0,85.5,70.90923681887489,70.46843177189409,70.40816326530613,49000.0,0.0
50000.0,392.709464567,0.0,50000.0,83.39999999999999,66.96280728569607,67.51467710371818,66.12244897959184,50000.0,0.0
51000.0,400.560086518,0.0,51000.0,83.5,66.83817027092209,66.5991902834008,67.51968503937007,51000.0,0.0
52000.0,408.141384815,0.0,52000.0,84.0,67.93073037761565,68.12749003984064,67.87148594377508,52000.0,0.0
53000.0,416.590545889,0.0,53000.0,83.6,67.215605371843,66.0455486542443,65.97510373443983,53000.0,0.0
54000.0,424.097127503,0.0,54000.0,85.1,70.22810466919228,69.1511387163561,68.95833333333333,54000.0,0.0
55000.0,431.739616754,0.0,55000.0,85.1,70.17470815251333,70.43650793650794,69.95967741935483,55000.0,0.0
56000.0,439.929372338,0.0,56000.0,83.5,67.02690604466756,68.51145038167938,64.89361702127658,56000.0,0.0
57000.0,447.990598199,0.0,57000.0,86.3,72.5910098512312,71.21848739495798,72.43460764587525,57000.0,0.0
58000.0,455.867612465,0.0,58000.0,85.2,70.38625922428005,70.6930693069307,70.28112449799197,58000.0,0.0
59000.0,463.537667209,0.0,59000.0,85.5,71.07381961234928,71.17296222664015,69.3446088794926,59000.0,0.0
60000.0,471.167938517,0.0,60000.0,85.7,71.44796741474323,71.57057654075545,69.9579831932773,60000.0,0.0
61000.0,479.06405488,0.0,61000.0,85.1,70.03145691368255,71.01167315175097,69.71544715447155,61000.0,0.0
62000.0,486.698509633,0.0,62000.0,83.6,66.78548282566427,67.46031746031746,65.1063829787234,62000.0,0.0
63000.0,494.044472846,0.0,63000.0,84.89999999999999,69.56332441061696,69.24643584521385,68.27731092436974,63000.0,0.0
64000.0,501.460001308,0.0,64000.0,86.2,72.3463519227301,71.83673469387755,72.12121212121212,64000.0,0.0
65000.0,509.388131397,0.0,65000.0,86.1,72.15589493758112,71.2215320910973,71.57464212678937,65000.0,0.0
66000.0,516.934406848,0.0,66000.0,84.7,69.32908885342913,67.72151898734177,68.32298136645963,66000.0,0.0
67000.0,524.303406603,0.0,67000.0,85.0,70.0619119660542,69.26229508196721,69.63562753036436,67000.0,0.0
68000.0,533.177005898,0.0,68000.0,86.3,72.59583456685417,71.92622950819671,70.91295116772824,68000.0,0.0
69000.0,541.763230565,0.0,69000.0,85.0,70.01906787283286,70.93023255813952,69.51219512195121,69000.0,0.0
70000.0,550.782211686,0.0,70000.0,84.7,69.25290590183437,69.15322580645162,68.58316221765914,70000.0,0.0
71000.0,560.051974782,0.0,71000.0,85.3,70.55996154770487,69.75308641975309,70.6,71000.0,0.0
72000.0,568.704138613,0.0,72000.0,85.0,70.11475932419509,71.42857142857143,69.1358024691358,72000.0,0.0
73000.0,576.860687373,0.0,73000.0,84.6,69.21329985446286,70.83333333333333,68.04979253112032,73000.0,0.0
74000.0,585.264040464,0.0,74000.0,85.39999999999999,70.52934147207958,70.08196721311475,70.5050505050505,74000.0,0.0
75000.0,593.254385957,0.0,75000.0,84.7,69.41883799579458,69.46107784431138,69.21529175050301,75000.0,0.0
76000.0,601.316693912,0.0,76000.0,85.2,70.41905013171518,70.34068136272545,68.97274633123689,76000.0,0.0
77000.0,608.543106831,0.0,77000.0,85.7,71.3035800288971,71.8503937007874,70.14613778705636,77000.0,0.0
78000.0,615.842415528,0.0,78000.0,84.5,68.75302390091281,70.91932457786116,67.77546777546777,78000.0,0.0
79000.0,623.551125363,0.0,79000.0,83.6,67.2962797524089,67.58893280632411,66.93548387096774,79000.0,0.0
80000.0,631.75648855,0.0,80000.0,85.3,70.43681119781192,69.11764705882352,70.0,80000.0,0.0
81000.0,639.328671975,0.0,81000.0,82.69999999999999,65.41355788530895,65.39999999999999,65.67460317460316,81000.0,0.0
82000.0,647.686740192,0.0,82000.0,85.2,70.50382653061223,70.39999999999999,69.73415132924335,82000.0,0.0
83000.0,655.072963194,0.0,83000.0,84.2,67.94676728947314,69.3798449612403,67.15176715176715,83000.0,0.0
84000.0,663.003049038,0.0,84000.0,86.1,72.25327371446821,72.47524752475248,72.2554890219561,84000.0,0.0
85000.0,670.417021102,0.0,85000.0,83.5,67.09949113879628,66.80080482897384,64.43965517241378,85000.0,0.0
86000.0,677.645601996,0.0,86000.0,84.89999999999999,69.86509140257044,69.61770623742454,69.8,86000.0,0.0
87000.0,685.47246233,0.0,87000.0,83.8,67.64813956832234,67.98418972332016,67.20647773279352,87000.0,0.0
88000.0,693.235230203,0.0,88000.0,87.0,73.57540968278296,74.8062015503876,71.86147186147186,88000.0,0.0
89000.0,700.759477521,0.0,89000.0,85.0,70.11571196327819,70.5304518664047,70.703125,89000.0,0.0
90000.0,708.426498542,0.0,90000.0,85.8,71.58772589758775,73.15689981096408,71.31313131313131,90000.0,0.0
91000.0,716.617689147,0.0,91000.0,85.2,70.25305006733262,71.3733075435203,69.10229645093945,91000.0,0.0
92000.0,724.484926076,0.0,92000.0,86.0,71.97477729956961,72.44094488188976,71.42857142857143,92000.0,0.0
93000.0,732.914439453,0.0,93000.0,84.8,69.62005076649412,68.46473029045642,70.42801556420233,93000.0,0.0
94000.0,740.747701269,0.0,94000.0,85.0,70.13796261272918,69.19917864476386,68.42105263157893,94000.0,0.0
95000.0,748.804648693,0.0,95000.0,85.2,70.44220852622455,70.92337917485266,69.35817805383022,95000.0,0.0
96000.0,756.913057305,0.0,96000.0,83.6,67.06827309236947,68.33976833976834,67.90606653620351,96000.0,0.0
97000.0,764.268545957,0.0,97000.0,86.1,72.12976701287243,73.37164750957854,71.63265306122449,97000.0,0.0
98000.0,771.882045682,0.0,98000.0,87.4,74.67601376338554,74.69879518072288,73.85892116182573,98000.0,0.0
98528.0,775.876847175,0.0,98528.0,87.0,73.48075314661064,73.63083164300203,70.78651685393258,98528.0,0.0
