learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
21000.0,8.008364564,0.0,21000.0,64.4,25.79623144905786,23.110151187904965,21.585903083700437,21000.0,0.0
22000.0,8.350941961,0.0,22000.0,64.2,22.502770850651157,25.416666666666664,14.354066985645945,22000.0,0.0
23000.0,8.572352992,0.0,23000.0,63.0,22.959360021321515,26.0,19.739696312364423,23000.0,0.0
24000.0,8.895954989,0.0,24000.0,63.9,30.034963137534596,23.191489361702125,25.87268993839836,24000.0,0.0
25000.0,9.322543225,0.0,25000.0,71.89999999999999,30.303391074865576,9.646302250803865,-11.067193675889337,25000.0,0.0
26000.0,9.733270238,0.0,26000.0,73.6,28.9589253422888,24.571428571428562,0.0,26000.0,0.0
27000.0,10.147095458,0.0,27000.0,72.3,21.04032929318267,21.306818181818173,-9.486166007905146,27000.0,0.0
28000.0,10.546493253,0.0,28000.0,70.89999999999999,36.725925410520446,29.1970802919708,24.999999999999993,28000.0,0.0
29000.0,10.93147675,0.0,29000.0,66.7,27.95077285237048,27.608695652173914,25.503355704697988,29000.0,0.0
30000.0,11.240803884,0.0,30000.0,64.9,29.734231240441055,22.857142857142858,28.947368421052634,30000.0,0.0
31000.0,11.515958124,0.0,31000.0,64.0,29.641052100800913,28.286852589641438,19.101123595505612,31000.0,0.0
32000.0,11.749082633,0.0,32000.0,67.30000000000001,35.229568593273385,30.12820512820513,28.13186813186814,32000.0,0.0
33000.0,12.096933334,0.0,33000.0,64.1,18.07618230445539,23.454157782515992,18.961625282167034,33000.0,0.0
34000.0,12.356282251,0.0,34000.0,65.3,12.761464199517302,9.635416666666675,2.528089887640452,34000.0,0.0
35000.0,12.774722016,0.0,35000.0,68.10000000000001,18.12114989733062,16.492146596858653,6.1764705882353,35000.0,0.0
36000.0,13.188395366,0.0,36000.0,59.0,20.480993017843275,-3.7974683544303827,27.17584369449378,36000.0,0.0
37000.0,13.584504027,0.0,37000.0,63.0,26.268970794541506,13.145539906103295,19.913419913419908,37000.0,0.0
38000.0,14.02727642,0.0,38000.0,64.0,28.12678435240236,23.2409381663113,20.177383592017733,38000.0,0.0
39000.0,14.464954118,0.0,39000.0,66.10000000000001,27.5523375590908,18.313253012048207,-0.29585798816568076,39000.0,0.0
40000.0,14.885825112,0.0,40000.0,72.6,12.240806103427724,18.45238095238094,-15.611814345991576,40000.0,0.0
41000.0,15.307732339,0.0,41000.0,66.9,29.67083400617027,18.271604938271622,20.81339712918662,41000.0,0.0
42000.0,15.634359872,0.0,42000.0,62.6,24.47282435286943,16.143497757847523,31.62705667276051,42000.0,0.0
43000.0,16.072623743,0.0,43000.0,63.5,27.38514916880864,17.977528089887635,8.291457286432168,43000.0,0.0
44000.0,16.361184093,0.0,44000.0,62.3,24.58672726399847,19.61620469083155,24.448897795591183,44000.0,0.0
45000.0,16.871697317,0.0,45000.0,69.1,10.133665266807006,14.876033057851224,2.8301886792452513,45000.0,0.0
46000.0,17.346072922,0.0,46000.0,72.89999999999999,38.89515219842165,35.32219570405728,29.97416020671834,46000.0,0.0
47000.0,17.789550413,0.0,47000.0,67.4,22.89535054233427,23.47417840375589,13.984168865435368,47000.0,0.0
48000.0,18.055509452,0.0,48000.0,67.60000000000001,34.921202431215335,28.318584070796465,42.65486725663718,48000.0,0.0
49000.0,18.424788512,0.0,49000.0,68.89999999999999,35.00142119079067,25.419664268585123,32.53796095444684,49000.0,0.0
50000.0,18.705324708,0.0,50000.0,69.0,38.042379012755255,29.864253393665134,40.49904030710172,50000.0,0.0
51000.0,18.971554624,0.0,51000.0,72.89999999999999,44.82899022801302,36.68224299065421,45.90818363273453,51000.0,0.0
52000.0,19.219624106,0.0,52000.0,80.0,58.44155844155845,45.94594594594596,46.66666666666668,52000.0,0.0
53000.0,19.462542643,0.0,53000.0,78.0,48.57049348949202,27.63157894736844,17.602996254681663,53000.0,0.0
54000.0,19.919798343,0.0,54000.0,79.0,45.69630269398057,37.8698224852071,20.152091254752868,54000.0,0.0
55000.0,20.271190247,0.0,55000.0,68.0,36.36652879414573,23.076923076923094,37.25490196078432,55000.0,0.0
56000.0,20.639038855,0.0,56000.0,71.89999999999999,43.287317348833454,34.9537037037037,41.213389121338906,56000.0,0.0
57000.0,20.880556858,0.0,57000.0,76.0,45.648235379375315,24.999999999999993,25.92592592592592,57000.0,0.0
58000.0,21.145486493,0.0,58000.0,58.9,17.56919374247894,12.92372881355931,16.63286004056794,58000.0,0.0
59000.0,21.492346116,0.0,59000.0,58.699999999999996,13.246229466873904,9.628008752735214,10.021786492374714,59000.0,0.0
60000.0,21.911765989,0.0,60000.0,67.0,13.47893343121577,24.829157175398635,-2.1671826625387016,60000.0,0.0
61000.0,22.186093348,0.0,61000.0,56.99999999999999,7.956024385231839,5.077262693156713,3.587443946188319,61000.0,0.0
62000.0,22.443483052,0.0,62000.0,64.2,27.509233460765888,21.318681318681314,24.789915966386555,62000.0,0.0
63000.0,22.707873378,0.0,63000.0,63.6,28.156382239626097,25.40983606557377,24.324324324324323,63000.0,0.0
64000.0,23.112719986,0.0,64000.0,60.5,13.473586443172959,4.3583535108958875,-18.263473053892234,64000.0,0.0
65000.0,23.518443571,0.0,65000.0,64.8,20.55646584605107,12.219451371571083,-0.2849002849002852,65000.0,0.0
66000.0,23.85174106,0.0,66000.0,60.5,21.002527919106587,12.610619469026538,29.464285714285708,66000.0,0.0
67000.0,24.096543561,0.0,67000.0,59.699999999999996,17.031071143283018,8.409090909090892,2.6570048309178764,67000.0,0.0
68000.0,24.498474827,0.0,68000.0,70.19999999999999,33.513011815942576,17.451523545706358,10.778443113772433,68000.0,0.0
69000.0,24.938333383,0.0,69000.0,70.0,25.670820841901833,27.18446601941747,29.411764705882348,69000.0,0.0
70000.0,25.298301089,0.0,70000.0,69.1,5.752455316293567,22.36180904522612,0.32258064516129054,70000.0,0.0
71000.0,25.712184793,0.0,71000.0,67.4,12.145009243638585,18.905472636815936,0.9118541033434661,71000.0,0.0
72000.0,26.122109487,0.0,72000.0,68.2,11.973293029281342,27.231121281464553,2.7522935779816544,72000.0,0.0
73000.0,26.55511379,0.0,73000.0,75.0,14.79673910079887,30.36211699164345,4.580152671755729,73000.0,0.0
74000.0,26.885441391,0.0,74000.0,62.6,12.146766578187036,14.61187214611871,7.654320987654327,74000.0,0.0
75000.0,27.303190609,0.0,75000.0,67.5,24.076064103163116,20.92457420924576,16.66666666666668,75000.0,0.0
76000.0,27.71496895,0.0,76000.0,68.2,30.287618379515973,21.867321867321884,24.285714285714306,76000.0,0.0
77000.0,28.034513893,0.0,77000.0,67.60000000000001,26.763110307414117,24.121779859484796,20.975609756097576,77000.0,0.0
78000.0,28.448905277,0.0,78000.0,64.3,29.586354348289156,23.060344827586203,29.30693069306931,78000.0,0.0
79000.0,28.857498094,0.0,79000.0,63.1,26.594043176230002,16.136363636363626,2.3809523809523827,79000.0,0.0
80000.0,29.281216159,0.0,80000.0,65.0,30.486317721222317,23.913043478260867,21.70022371364653,80000.0,0.0
81000.0,29.716959616,0.0,81000.0,66.60000000000001,33.34530723023809,22.6851851851852,14.578005115089526,81000.0,0.0
82000.0,30.151948066,0.0,82000.0,65.9,29.273068179932643,27.4468085106383,11.197916666666677,82000.0,0.0
83000.0,30.570122546,0.0,83000.0,65.10000000000001,30.404888009699448,20.681818181818176,25.427350427350426,83000.0,0.0
84000.0,30.888677898,0.0,84000.0,62.1,20.71793155384487,19.18976545842217,17.96536796536796,84000.0,0.0
85000.0,31.145953728,0.0,85000.0,65.5,30.785712566104667,27.974947807933198,29.59183673469388,85000.0,0.0
86000.0,31.495481245,0.0,86000.0,64.9,31.066176470588236,22.345132743362832,27.32919254658385,86000.0,0.0
87000.0,31.846145206,0.0,87000.0,69.19999999999999,32.65963819860159,21.025641025641015,-6.574394463667825,87000.0,0.0
88000.0,32.343915717,0.0,88000.0,77.0,49.9024186241026,27.89968652037617,35.754189944134076,88000.0,0.0
89000.0,32.703756016,0.0,89000.0,68.8,39.26818158813704,21.012658227848092,43.68231046931406,89000.0,0.0
90000.0,32.933593182,0.0,90000.0,65.0,27.349717701760213,18.41491841491843,31.506849315068497,90000.0,0.0
91000.0,33.221307731,0.0,91000.0,82.69999999999999,4.216680692740434,34.96240601503759,-2.976190476190478,91000.0,0.0
92000.0,33.570680337,0.0,92000.0,74.8,21.02343598197328,23.636363636363626,13.993174061433459,92000.0,0.0
93000.0,33.972827629,0.0,93000.0,59.4,18.730758606332586,3.333333333333336,18.63727454909819,93000.0,0.0
94000.0,34.280141467,0.0,94000.0,63.2,7.391096459219343,10.895883777239717,8.229426433915219,94000.0,0.0
95000.0,34.548811542,0.0,95000.0,65.60000000000001,11.70657837324505,17.30769230769232,6.267029972752049,95000.0,0.0
96000.0,34.971819834,0.0,96000.0,65.5,20.91074146752986,19.953596287703032,9.448818897637803,96000.0,0.0
97000.0,35.38548251,0.0,97000.0,60.099999999999994,9.155487554984841,14.377682403433468,2.4449877750611266,97000.0,0.0
98000.0,35.805904563,0.0,98000.0,68.8,16.146614419557153,18.749999999999986,6.306306306306279,98000.0,0.0
99000.0,36.253371309,0.0,99000.0,60.699999999999996,22.403784641872733,14.004376367614867,21.868787276341944,99000.0,0.0
100000.0,36.70224822,0.0,100000.0,62.6,25.471878586914933,15.765765765765757,19.04761904761904,100000.0,0.0
101000.0,36.967466187,0.0,101000.0,61.6,24.816740805713923,17.59656652360514,15.23178807947019,101000.0,0.0
102000.0,37.411721494,0.0,102000.0,70.5,28.143420860330288,22.368421052631568,-2.7874564459930333,102000.0,0.0
103000.0,37.862774357,0.0,103000.0,67.30000000000001,35.062871849457075,11.382113821138223,33.40122199592669,103000.0,0.0
104000.0,38.154410044,0.0,104000.0,74.1,46.7599634925464,9.122807017543867,39.907192575406036,104000.0,0.0
105000.0,38.585176057,0.0,105000.0,68.0,35.885106110149394,16.666666666666682,38.461538461538474,105000.0,0.0
106000.0,38.970094457,0.0,106000.0,72.3,9.02522333158173,28.423772609819114,4.482758620689658,106000.0,0.0
107000.0,39.204615662,0.0,107000.0,74.5,0.5801441003087607,25.872093023255804,0.39062500000000033,107000.0,0.0
108000.0,39.581847349,0.0,108000.0,75.7,7.223579718998184,30.96590909090909,0.40983606557377084,108000.0,0.0
109000.0,39.940877244,0.0,109000.0,66.0,10.852408295969989,22.196796338672787,4.2253521126760605,109000.0,0.0
110000.0,40.382984896,0.0,110000.0,64.5,24.387646432374858,30.3921568627451,19.13439635535307,110000.0,0.0
111000.0,40.835404279,0.0,111000.0,62.2,21.270994401492935,6.435643564356441,16.740088105726862,111000.0,0.0
112000.0,41.250419929,0.0,112000.0,65.7,31.541845296545556,20.41763341067287,26.865671641791046,112000.0,0.0
113000.0,41.683470415,0.0,113000.0,67.10000000000001,26.618191551055006,7.323943661971838,11.320754716981142,113000.0,0.0
114000.0,42.01536625,0.0,114000.0,64.3,23.21127439171284,20.312499999999993,33.888888888888886,114000.0,0.0
115000.0,42.430975277,0.0,115000.0,63.9,19.223471287412288,21.006564551422315,27.944111776447105,115000.0,0.0
116000.0,42.811886324,0.0,116000.0,64.2,18.130259787779003,17.12962962962964,7.731958762886605,116000.0,0.0
117000.0,43.209790086,0.0,117000.0,60.0,21.30198004218214,11.308203991130807,21.10453648915187,117000.0,0.0
118000.0,43.598481501,0.0,118000.0,60.099999999999994,20.098365120433172,18.06981519507186,22.972972972972972,118000.0,0.0
119000.0,43.926990748,0.0,119000.0,63.800000000000004,12.889889933247666,13.80952380952382,-7.4183976261127675,119000.0,0.0
120000.0,44.179450024,0.0,120000.0,62.6,22.10410557184751,24.596774193548388,17.62114537444933,120000.0,0.0
121000.0,44.404392859,0.0,121000.0,66.3,21.162214008328263,23.409090909090907,12.010443864229774,121000.0,0.0
122000.0,44.682340657,0.0,122000.0,65.7,21.074673023645385,20.046620046620063,5.248618784530391,122000.0,0.0
123000.0,44.947292887,0.0,123000.0,75.5,11.415472282082076,32.5068870523416,-1.2396694214876043,123000.0,0.0
124000.0,45.30262582,0.0,124000.0,59.8,14.656929347826084,15.189873417721511,12.608695652173902,124000.0,0.0
125000.0,45.640913691,0.0,125000.0,59.8,18.938538473947393,17.45379876796714,17.622950819672127,125000.0,0.0
126000.0,46.042225447,0.0,126000.0,65.60000000000001,31.125064069707847,23.385300668151444,31.74603174603175,126000.0,0.0
127000.0,46.455901316,0.0,127000.0,66.10000000000001,30.505444765153513,21.345707656612547,32.47011952191235,127000.0,0.0
128000.0,46.712126682,0.0,128000.0,71.6,29.764165875276987,33.0188679245283,6.5789473684210575,128000.0,0.0
129000.0,46.980232848,0.0,129000.0,62.4,27.284260523475957,23.421588594704684,25.396825396825395,129000.0,0.0
130000.0,47.349577743,0.0,130000.0,67.4,28.663959106505168,22.565320665083153,27.716186252771625,130000.0,0.0
131000.0,47.703199145,0.0,131000.0,68.10000000000001,6.567786681662653,21.62162162162164,-1.9169329073482448,131000.0,0.0
132000.0,48.137865449,0.0,132000.0,67.2,10.862298556947566,23.897911832946654,2.670623145400596,132000.0,0.0
133000.0,48.441357606,0.0,133000.0,66.10000000000001,24.188888193146145,27.71855010660981,12.853470437018006,133000.0,0.0
134000.0,48.829768619,0.0,134000.0,63.6,26.15164880645645,10.344827586206904,33.938294010889294,134000.0,0.0
135000.0,49.237260234,0.0,135000.0,64.60000000000001,30.28394521972374,18.24480369515013,28.34008097165992,135000.0,0.0
136000.0,49.682468031,0.0,136000.0,68.5,30.217102348249902,25.00000000000002,23.54368932038837,136000.0,0.0
137000.0,49.986548008,0.0,137000.0,66.9,30.994512917160066,25.950782997762868,20.432692307692324,137000.0,0.0
138000.0,50.407900467,0.0,138000.0,62.0,14.935530085959886,17.391304347826082,7.317073170731714,138000.0,0.0
139000.0,50.862092067,0.0,139000.0,68.10000000000001,36.94904534134483,27.33485193621868,22.00488997555014,139000.0,0.0
140000.0,51.306203564,0.0,140000.0,71.6,42.463533225283626,36.60714285714285,36.88888888888888,140000.0,0.0
141000.0,51.72342462,0.0,141000.0,71.8,17.0451603793566,24.396782841823047,12.14953271028035,141000.0,0.0
142000.0,52.085573416,0.0,142000.0,73.8,4.417934405895466,24.495677233429387,-2.7450980392156885,142000.0,0.0
143000.0,52.42219257,0.0,143000.0,66.8,28.808223936733686,23.325635103926114,22.61072261072263,143000.0,0.0
144000.0,52.847002999,0.0,144000.0,71.8,36.105131981420634,34.112149532710276,26.753246753246746,144000.0,0.0
145000.0,53.249117159,0.0,145000.0,70.39999999999999,31.957777042186166,28.155339805825236,21.27659574468084,145000.0,0.0
146000.0,53.561861671,0.0,146000.0,66.2,34.00293667406042,28.389830508474578,44.13223140495868,146000.0,0.0
147000.0,53.838329843,0.0,147000.0,65.0,4.131126705781148,19.354838709677434,7.651715039577843,147000.0,0.0
148000.0,54.238893159,0.0,148000.0,59.8,19.23980955059566,5.6338028169014125,18.787878787878782,148000.0,0.0
149000.0,54.721016637,0.0,149000.0,70.0,15.88344810569523,23.664122137404572,-0.6711409395973159,149000.0,0.0
150000.0,55.12019854,0.0,150000.0,68.60000000000001,26.61939771819048,20.101781170483477,18.863049095607252,150000.0,0.0
151000.0,55.552998112,0.0,151000.0,63.6,26.55219031861014,17.832957110609474,32.34200743494423,151000.0,0.0
152000.0,55.880269334,0.0,152000.0,60.9,17.92059920061801,15.184381778741857,23.92996108949416,152000.0,0.0
153000.0,56.184241128,0.0,153000.0,61.6,23.542529467983435,6.112469437652817,1.2853470437018006,153000.0,0.0
154000.0,56.596525427,0.0,154000.0,59.699999999999996,16.92571551077285,6.712962962962968,5.620608899297428,154000.0,0.0
155000.0,57.029003242,0.0,155000.0,59.3,18.59153351948601,15.560165975103727,18.599999999999994,155000.0,0.0
156000.0,57.473616039,0.0,156000.0,61.199999999999996,21.691148274177852,12.612612612612601,16.55913978494623,156000.0,0.0
157000.0,57.941256878,0.0,157000.0,65.60000000000001,24.51505310278242,4.444444444444449,21.995464852607707,157000.0,0.0
158000.0,58.357473424,0.0,158000.0,72.3,20.699448045255714,25.33692722371967,5.460750853242325,158000.0,0.0
159000.0,58.786249633,0.0,159000.0,70.89999999999999,32.02903831600189,31.20567375886525,23.622047244094478,159000.0,0.0
160000.0,59.180997671,0.0,160000.0,70.0,37.38755849045576,36.70886075949366,31.662870159453284,160000.0,0.0
161000.0,59.435199197,0.0,161000.0,68.8,34.400861198950395,27.944572748267895,31.277533039647558,161000.0,0.0
162000.0,59.764821039,0.0,162000.0,68.60000000000001,36.93639412745276,22.469135802469154,34.719334719334725,162000.0,0.0
163000.0,60.10663367,0.0,163000.0,68.0,35.19643580396923,16.666666666666682,26.096997690531197,163000.0,0.0
164000.0,60.505579819,0.0,164000.0,68.4,34.747145187601966,23.486682808716726,27.356321839080483,164000.0,0.0
165000.0,60.820342234,0.0,165000.0,73.3,46.83604794711481,29.92125984251968,42.33261339092872,165000.0,0.0
166000.0,61.145384859,0.0,166000.0,74.9,47.07544384936533,31.793478260869563,25.074626865671632,166000.0,0.0
167000.0,61.480452018,0.0,167000.0,76.5,49.74337040205304,40.95477386934674,35.61643835616439,167000.0,0.0
168000.0,61.7734988,0.0,168000.0,76.5,50.57542820607733,35.0828729281768,29.216867469879514,168000.0,0.0
169000.0,62.184992924,0.0,169000.0,71.6,41.92229038854805,15.976331360946727,27.17948717948717,169000.0,0.0
170000.0,62.611469189,0.0,170000.0,78.4,56.071846934791104,41.46341463414635,49.295774647887335,170000.0,0.0
171000.0,62.981891214,0.0,171000.0,63.800000000000004,14.138658950214664,13.80952380952382,16.972477064220197,171000.0,0.0
172000.0,63.309698603,0.0,172000.0,62.3,11.760024716555424,9.375000000000007,7.1428571428571495,172000.0,0.0
173000.0,63.680473329,0.0,173000.0,67.5,12.579888532633266,13.563829787234056,5.523255813953494,173000.0,0.0
174000.0,64.116802242,0.0,174000.0,67.2,11.047952746936863,15.46391752577321,1.501501501501503,174000.0,0.0
175000.0,64.459728491,0.0,175000.0,68.5,16.8400266111915,20.45454545454547,0.9433962264150954,175000.0,0.0
176000.0,64.871988502,0.0,176000.0,70.6,17.06769419981607,23.237597911227144,8.978328173374587,176000.0,0.0
177000.0,65.110338402,0.0,177000.0,65.7,21.10081613499812,22.398190045248867,11.825192802056565,177000.0,0.0
178000.0,65.491025334,0.0,178000.0,72.8,24.318729445022583,30.61224489795918,3.202846975088971,178000.0,0.0
179000.0,65.871048046,0.0,179000.0,65.5,21.306898533799266,17.661097852028654,16.058394160583955,179000.0,0.0
180000.0,66.135904885,0.0,180000.0,67.4,34.778868353346496,29.1304347826087,37.78625954198475,180000.0,0.0
181000.0,66.429576085,0.0,181000.0,71.5,34.30818450871742,29.455445544554454,20.16806722689074,181000.0,0.0
182000.0,66.740337314,0.0,182000.0,66.7,26.474484659000584,26.813186813186814,13.28125000000001,182000.0,0.0
183000.0,66.971983003,0.0,183000.0,72.8,45.70966647372307,38.738738738738725,44.602851323828915,183000.0,0.0
184000.0,67.212673379,0.0,184000.0,69.19999999999999,22.193536000646677,29.19540229885057,9.677419354838687,184000.0,0.0
185000.0,67.474465901,0.0,185000.0,62.7,15.756475232855434,15.034168564920265,10.765550239234459,185000.0,0.0
186000.0,67.885794533,0.0,186000.0,66.2,28.201206559605748,25.877192982456144,18.357487922705328,186000.0,0.0
187000.0,68.262022634,0.0,187000.0,66.5,30.82114271081999,18.88619854721551,23.515981735159816,187000.0,0.0
188000.0,68.561074009,0.0,188000.0,69.6,39.40287916057041,26.57004830917874,36.798336798336784,188000.0,0.0
189000.0,68.839760456,0.0,189000.0,72.0,43.215004218313965,34.11764705882353,35.77981651376147,189000.0,0.0
190000.0,69.104295381,0.0,190000.0,77.9,55.22871844738868,43.765903307888046,54.33884297520662,190000.0,0.0
191000.0,69.345281738,0.0,191000.0,70.5,0.7482572066858677,19.83695652173912,0.33783783783783805,191000.0,0.0
192000.0,69.642484705,0.0,192000.0,68.8,11.038624064052167,15.21739130434781,2.8037383177569777,192000.0,0.0
193000.0,69.934416458,0.0,193000.0,65.0,1.3356336225608507,16.26794258373207,-0.2865329512893986,193000.0,0.0
194000.0,70.341247157,0.0,194000.0,61.0,20.697213828779173,-2.902374670184699,15.766738660907118,194000.0,0.0
195000.0,70.768459205,0.0,195000.0,71.7,16.964966844668762,27.249357326478147,2.4137931034482776,195000.0,0.0
196000.0,71.201823641,0.0,196000.0,74.6,17.007024995915714,38.19951338199514,7.636363636363643,196000.0,0.0
197000.0,71.559512759,0.0,197000.0,65.0,21.841852571403063,22.907488986784138,15.66265060240965,197000.0,0.0
198000.0,71.931407777,0.0,198000.0,63.5,23.207042229815016,10.539215686274519,19.068736141906868,198000.0,0.0
199000.0,72.204642721,0.0,199000.0,63.5,25.656463610366536,30.608365019011412,24.273858921161825,199000.0,0.0
200000.0,72.616387242,0.0,200000.0,61.4,21.91324683101297,5.85365853658537,20.08281573498964,200000.0,0.0
201000.0,73.075192044,0.0,201000.0,61.7,22.378501074135617,12.954545454545444,18.336886993603404,201000.0,0.0
202000.0,73.58855331,0.0,202000.0,53.800000000000004,5.88331160365059,-1.315789473684212,4.545454545454549,202000.0,0.0
203000.0,74.020326099,0.0,203000.0,71.6,1.0969876371234497,26.8041237113402,-3.272727272727275,203000.0,0.0
204000.0,74.31511401,0.0,204000.0,77.5,0.0,34.017595307917894,0.0,204000.0,0.0
205000.0,74.657508091,0.0,205000.0,72.7,0.27324400543564553,32.08955223880597,-0.7380073800738013,205000.0,0.0
206000.0,74.999810556,0.0,206000.0,68.0,0.923271265890991,25.925925925925945,-0.31347962382445177,206000.0,0.0
207000.0,75.399864248,0.0,207000.0,60.3,4.759619998080791,12.747252747252736,-1.2755102040816337,207000.0,0.0
208000.0,75.763203593,0.0,208000.0,64.0,9.922082601450247,19.463087248322143,2.4390243902439046,208000.0,0.0
209000.0,76.146558722,0.0,209000.0,76.7,5.70161238101409,35.81267217630854,1.2711864406779672,209000.0,0.0
210000.0,76.434906259,0.0,210000.0,70.19999999999999,0.0,28.537170263788962,0.0,210000.0,0.0
211000.0,76.739674487,0.0,211000.0,65.5,4.946108576340666,21.59090909090909,1.9886363636363658,211000.0,0.0
212000.0,77.002382188,0.0,212000.0,70.8,7.077393075356393,26.44836272040302,-2.8169014084507062,212000.0,0.0
213000.0,77.294741598,0.0,213000.0,73.6,7.008200185983607,31.782945736434108,-0.7633587786259549,213000.0,0.0
214000.0,77.676418666,0.0,214000.0,66.5,30.75765592962498,12.532637075718025,28.418803418803424,214000.0,0.0
215000.0,78.095686097,0.0,215000.0,61.1,13.550944939285635,4.187192118226604,-5.70652173913044,215000.0,0.0
216000.0,78.584862947,0.0,216000.0,67.9,35.34951542347075,21.13022113022115,25.866050808314107,216000.0,0.0
217000.0,78.935103748,0.0,217000.0,62.8,11.63055872291902,17.880794701986748,5.343511450381684,217000.0,0.0
218000.0,79.315681806,0.0,218000.0,52.6,3.6785056756526213,0.42016806722689115,3.06748466257669,218000.0,0.0
219000.0,79.769381418,0.0,219000.0,65.0,21.356444052974314,-5.10510510510511,-25.448028673835104,219000.0,0.0
220000.0,80.238168307,0.0,220000.0,56.3,7.123243417864618,11.359026369168344,19.521178637200727,220000.0,0.0
221000.0,80.688355359,0.0,221000.0,57.99999999999999,16.261264853656584,4.328018223234603,-7.969151670951163,221000.0,0.0
222000.0,81.115865578,0.0,222000.0,57.3,11.082420557244584,6.768558951965048,18.355640535372846,222000.0,0.0
223000.0,81.505546339,0.0,223000.0,62.8,13.2677090085007,17.333333333333325,1.3262599469496033,223000.0,0.0
224000.0,81.833074375,0.0,224000.0,60.0,12.100276005133344,8.675799086757973,4.306220095693783,224000.0,0.0
225000.0,82.098456362,0.0,225000.0,56.49999999999999,12.911518102392028,5.021834061135352,16.184971098265887,225000.0,0.0
226000.0,82.389533249,0.0,226000.0,59.599999999999994,16.74223064875113,15.833333333333325,23.047619047619047,226000.0,0.0
227000.0,82.689081729,0.0,227000.0,63.2,19.109501116640583,22.033898305084744,11.11111111111112,227000.0,0.0
228000.0,83.001067188,0.0,228000.0,67.7,7.568508046976954,17.179487179487193,-9.12162162162159,228000.0,0.0
229000.0,83.369375004,0.0,229000.0,70.19999999999999,13.123586071786722,20.10723860589811,5.095541401273855,229000.0,0.0
230000.0,83.847780244,0.0,230000.0,61.199999999999996,23.199949327801615,17.44680851063829,25.240847784200387,230000.0,0.0
231000.0,84.318333118,0.0,231000.0,60.199999999999996,19.095166850972486,17.083333333333325,4.32692307692308,231000.0,0.0
232000.0,84.791994945,0.0,232000.0,58.099999999999994,13.164221172179394,8.515283842794744,-8.831168831168839,232000.0,0.0
233000.0,85.21928612,0.0,233000.0,56.599999999999994,13.149626783534437,5.240174672489064,13.54581673306772,233000.0,0.0
234000.0,85.596919788,0.0,234000.0,59.3,9.639891656675994,10.745614035087705,21.428571428571423,234000.0,0.0
235000.0,85.92739141,0.0,235000.0,64.1,18.645020350075693,21.2719298245614,8.883248730964475,235000.0,0.0
236000.0,86.266916931,0.0,236000.0,65.3,22.990199559690367,20.594965675057225,6.720430107526888,236000.0,0.0
